student_id,physics_marks,math_marks,english_marks,average_marks,time_physics_pct,time_math_pct,time_english_pct,number_of_attempts,university_choices,admission_status,admitted_university,preferred_field,region_preference,university_difficulty_index
ST20439,48.5,87.6,36.5,61.74,1.0,0.934,0.965,2,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST20440,58.8,61.1,28.2,53.6,0.849,1.0,1.0,3,"['FAST', 'GIKI', 'NUST']",Yes,FAST,Engineering,Sindh,6.0
ST20441,32.6,92.6,21.2,60.32,0.94,1.0,0.881,3,"['FAST', 'NUST', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST20442,36.7,69.6,23.3,50.47,1.0,1.0,0.87,1,"['COMSATS', 'FAST', 'NUST']",Yes,NUST,CS,Sindh,7.0
ST20443,41.7,95.3,27.8,65.72,0.977,0.933,1.0,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST20444,38.3,76.8,35.9,49.13,0.928,0.942,0.987,1,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20445,21.4,87.9,31.3,56.63,1.0,1.0,1.0,2,"['COMSATS', 'FAST', 'NUST']",Yes,COMSATS,CS,KPK,6.0
ST20446,26.7,84.8,14.8,53.37,1.0,1.0,0.964,1,"['NUST', 'GIKI', 'FAST']",Yes,NUST,CS,KPK,7.0
ST20447,42.6,81.9,23.8,58.49,1.0,0.934,1.0,2,"['GIKI', 'COMSATS', 'NUST']",Yes,GIKI,CS,GB,7.8
ST20448,45.0,91.7,24.1,59.5,1.0,0.946,1.0,2,"['UET', 'NUST', 'GIKI']",Yes,UET,Engineering,Punjab,6.5
ST20449,49.9,89.8,32.2,62.32,1.0,1.0,1.0,3,"['NUST', 'GIKI', 'FAST']",Yes,NUST,Engineering,Punjab,7.0
ST20450,25.3,52.9,36.5,39.44,1.0,1.0,1.0,3,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20451,53.9,59.7,22.8,46.31,0.899,1.0,0.85,3,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST20452,56.5,77.5,20.9,57.78,1.0,1.0,1.0,3,"['NUST', 'UET', 'GIKI']",Yes,NUST,Engineering,GB,7.0
ST20453,45.8,68.4,35.7,49.55,0.984,1.0,1.0,3,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20454,55.7,86.5,27.9,62.46,1.0,0.985,1.0,3,"['UET', 'FAST', 'NUST']",Yes,UET,Engineering,KPK,6.5
ST20455,32.1,76.1,16.3,46.54,1.0,0.976,1.0,2,"['NUST', 'FAST', 'UET']",Yes,NUST,Engineering,Sindh,7.0
ST20456,22.2,53.2,36.9,38.93,0.945,0.972,0.908,1,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST20457,43.4,58.4,38.8,46.81,0.982,1.0,0.927,3,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST20458,40.5,94.7,25.5,64.6,1.0,1.0,0.927,2,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,Punjab,7.0
ST20459,46.4,85.8,27.2,62.26,0.86,0.953,1.0,1,"['GIKI', 'COMSATS', 'NUST']",Yes,GIKI,CS,Sindh,7.8
ST20460,60.0,86.1,25.6,63.56,0.944,1.0,1.0,1,"['FAST', 'UET', 'GIKI']",Yes,UET,Engineering,Punjab,6.5
ST20461,46.2,86.7,30.7,59.3,0.994,0.989,0.905,1,"['GIKI', 'NUST', 'UET']",Yes,GIKI,Engineering,Sindh,7.8
ST20462,31.7,93.2,18.2,59.75,1.0,1.0,1.0,2,"['GIKI', 'COMSATS', 'NUST']",Yes,COMSATS,CS,KPK,6.0
ST20463,48.9,79.6,25.7,56.54,0.939,1.0,1.0,2,"['FAST', 'NUST', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST20464,25.7,68.3,14.8,36.25,1.0,1.0,0.947,1,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST20465,53.4,72.5,20.9,56.45,0.922,1.0,0.93,2,"['COMSATS', 'NUST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST20466,43.7,76.5,29.7,54.02,0.917,0.917,0.912,3,"['NUST', 'GIKI', 'UET']",Yes,NUST,Engineering,GB,7.0
ST20467,56.6,63.8,21.4,52.44,0.844,1.0,0.895,3,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,Balochistan,7.8
ST20468,46.3,92.3,39.8,68.0,1.0,1.0,1.0,3,"['NUST', 'FAST', 'COMSATS']",Yes,NUST,CS,Balochistan,7.0
ST20469,41.1,59.6,27.0,47.53,1.0,0.803,1.0,1,"['NUST', 'FAST', 'GIKI']",Yes,NUST,CS,KPK,7.0
ST20470,49.7,95.5,19.6,66.58,0.929,1.0,0.984,2,"['FAST', 'COMSATS', 'NUST']",Yes,FAST,CS,KPK,6.0
ST20471,42.7,71.0,23.0,52.91,0.915,0.936,0.938,3,"['NUST', 'COMSATS', 'FAST']",Yes,FAST,CS,Punjab,6.0
ST20472,34.8,72.8,23.3,51.5,0.993,0.908,1.0,2,"['NUST', 'GIKI', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST20473,34.9,79.1,39.9,58.0,1.0,1.0,0.954,3,"['FAST', 'GIKI', 'NUST']",Yes,FAST,CS,Sindh,6.0
ST20474,37.8,70.5,31.7,46.8,1.0,1.0,0.826,1,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST20475,57.0,77.0,35.2,56.46,0.974,0.873,0.88,3,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST20476,29.8,95.6,17.7,60.28,0.869,1.0,0.958,2,"['FAST', 'NUST', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST20477,25.6,76.1,19.3,49.59,1.0,1.0,0.949,1,"['GIKI', 'COMSATS', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST20478,42.3,77.1,16.6,51.08,0.824,0.891,0.956,2,"['UET', 'NUST', 'FAST']",Yes,FAST,Engineering,Sindh,6.0
ST20479,34.5,73.5,33.0,47.55,0.842,0.804,1.0,3,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST20480,47.0,87.6,27.0,59.24,1.0,0.887,1.0,3,"['UET', 'NUST', 'FAST']",Yes,NUST,Engineering,Sindh,7.0
ST20481,38.7,90.8,26.4,62.29,0.968,0.921,0.922,1,"['COMSATS', 'NUST', 'GIKI']",Yes,NUST,CS,GB,7.0
ST20482,40.8,61.6,30.6,43.98,0.912,1.0,1.0,2,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST20483,54.0,76.2,17.1,55.5,1.0,0.976,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST20484,56.8,78.0,31.6,55.6,0.882,0.868,1.0,3,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST20485,46.8,77.9,38.8,53.73,1.0,0.931,0.911,2,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20486,35.7,84.6,24.8,57.97,1.0,1.0,0.969,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST20487,28.9,82.7,23.3,54.68,1.0,0.866,0.927,2,"['NUST', 'FAST', 'GIKI']",Yes,GIKI,CS,Balochistan,7.8
ST20488,28.1,93.5,21.4,52.92,1.0,0.946,1.0,1,"['FAST', 'NUST', 'GIKI']",Yes,NUST,Engineering,Punjab,7.0
ST20489,41.9,85.6,39.9,63.35,1.0,0.992,1.0,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST20490,32.8,68.2,36.4,51.22,0.923,1.0,1.0,3,"['GIKI', 'NUST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST20491,42.3,80.4,19.0,52.88,1.0,0.982,1.0,1,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Sindh,6.5
ST20492,54.1,92.0,30.8,64.6,0.964,1.0,1.0,1,"['GIKI', 'NUST', 'UET']",Yes,GIKI,Engineering,KPK,7.8
ST20493,59.1,83.0,32.8,63.4,1.0,0.897,0.858,2,"['NUST', 'UET', 'GIKI']",Yes,NUST,Engineering,Sindh,7.0
ST20494,49.0,82.7,30.4,53.53,1.0,1.0,1.0,3,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20495,40.6,78.6,24.8,52.64,1.0,0.926,0.716,3,"['GIKI', 'FAST', 'NUST']",Yes,FAST,Engineering,Punjab,6.0
ST20496,38.5,87.7,20.7,59.54,0.944,1.0,0.84,2,"['FAST', 'NUST', 'COMSATS']",Yes,FAST,CS,KPK,6.0
ST20497,41.8,60.4,22.3,47.2,0.867,0.858,1.0,3,"['NUST', 'FAST', 'COMSATS']",Yes,COMSATS,CS,KPK,6.0
ST20498,26.3,86.9,29.3,57.2,1.0,0.979,0.936,1,"['GIKI', 'NUST', 'COMSATS']",Yes,GIKI,CS,KPK,7.8
ST20499,53.6,81.5,19.4,57.92,1.0,0.819,0.926,3,"['UET', 'FAST', 'NUST']",Yes,UET,Engineering,Punjab,6.5
ST20500,49.2,63.0,29.3,47.37,0.981,0.859,1.0,1,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20501,44.5,50.7,32.1,41.71,1.0,0.868,1.0,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20502,24.3,75.2,31.4,44.96,0.804,0.737,0.692,2,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST20503,45.1,83.4,24.3,60.09,1.0,1.0,0.811,1,"['NUST', 'GIKI', 'FAST']",Yes,NUST,CS,GB,7.0
ST20504,43.5,93.6,34.2,66.69,1.0,0.906,1.0,3,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,KPK,7.0
ST20505,36.6,62.7,31.0,43.5,0.935,1.0,0.964,1,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST20506,43.9,83.7,24.7,50.08,1.0,0.925,0.966,3,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST20507,40.5,96.4,25.4,65.43,1.0,1.0,1.0,3,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Punjab,6.0
ST20508,53.8,77.0,35.4,61.72,0.96,0.936,0.856,3,"['GIKI', 'NUST', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST20509,49.0,85.5,15.3,56.86,1.0,0.934,0.928,2,"['FAST', 'GIKI', 'NUST']",Yes,FAST,Engineering,Punjab,6.0
ST20510,40.0,61.6,15.0,45.8,1.0,1.0,1.0,1,"['FAST', 'GIKI', 'NUST']",Yes,FAST,CS,KPK,6.0
ST20511,30.5,85.7,32.9,58.58,0.93,0.964,1.0,3,"['COMSATS', 'NUST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST20512,22.9,82.6,36.5,49.24,0.907,0.93,0.883,3,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST20513,21.9,62.8,36.7,42.14,0.908,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20514,46.2,62.5,24.6,44.61,0.95,0.973,0.957,1,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20515,55.6,67.3,38.2,57.97,0.916,1.0,1.0,3,"['FAST', 'NUST', 'COMSATS']",Yes,NUST,CS,Sindh,7.0
ST20516,44.7,94.8,15.8,63.97,1.0,1.0,0.848,1,"['NUST', 'COMSATS', 'FAST']",Yes,NUST,CS,KPK,7.0
ST20517,39.3,97.2,35.4,61.68,0.954,1.0,0.877,3,"['UET', 'NUST', 'GIKI']",Yes,NUST,Engineering,KPK,7.0
ST20518,40.6,87.9,17.1,59.55,1.0,1.0,1.0,2,"['NUST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,KPK,6.0
ST20519,51.0,84.3,16.6,57.44,1.0,0.993,0.871,3,"['NUST', 'UET', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST20520,44.2,99.8,31.2,69.4,1.0,0.903,1.0,2,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST20521,35.4,90.6,26.4,61.2,0.796,0.916,0.958,1,"['NUST', 'FAST', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST20522,44.1,81.7,32.1,60.5,0.921,0.928,1.0,1,"['FAST', 'GIKI', 'NUST']",Yes,FAST,CS,Sindh,6.0
ST20523,25.8,48.8,34.4,37.29,0.991,0.919,0.961,3,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20524,48.8,92.3,26.8,66.15,1.0,0.889,0.897,3,"['COMSATS', 'FAST', 'NUST']",Yes,FAST,CS,GB,6.0
ST20525,36.8,70.4,26.5,44.44,0.977,0.917,1.0,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST20526,34.9,86.7,28.5,59.52,1.0,0.994,0.838,1,"['NUST', 'COMSATS', 'FAST']",Yes,NUST,CS,Sindh,7.0
ST20527,47.8,83.8,22.2,57.08,0.976,1.0,1.0,1,"['NUST', 'GIKI', 'FAST']",Yes,NUST,Engineering,Balochistan,7.0
ST20528,43.2,83.6,17.6,58.28,0.926,1.0,1.0,2,"['COMSATS', 'GIKI', 'NUST']",Yes,COMSATS,CS,GB,6.0
ST20529,59.5,95.4,24.0,66.76,0.916,1.0,0.969,3,"['NUST', 'FAST', 'UET']",Yes,NUST,Engineering,GB,7.0
ST20530,55.6,93.1,20.5,63.58,0.834,0.947,1.0,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST20531,57.5,89.8,31.1,65.14,0.985,0.988,0.834,3,"['GIKI', 'FAST', 'NUST']",Yes,FAST,Engineering,Balochistan,6.0
ST20532,35.2,94.1,17.7,61.15,0.88,1.0,0.896,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST20533,25.9,83.5,28.2,55.16,0.843,0.966,1.0,1,"['NUST', 'GIKI', 'FAST']",Yes,FAST,CS,GB,6.0
ST20534,30.8,96.2,19.2,54.64,1.0,1.0,0.814,1,"['NUST', 'GIKI', 'FAST']",Yes,NUST,Engineering,KPK,7.0
ST20535,49.7,88.7,23.1,59.98,0.963,1.0,0.992,3,"['FAST', 'UET', 'NUST']",Yes,FAST,Engineering,GB,6.0
ST20536,55.5,94.2,20.6,67.87,1.0,0.931,1.0,3,"['COMSATS', 'GIKI', 'NUST']",Yes,COMSATS,CS,Punjab,6.0
ST20537,36.7,85.8,36.0,61.11,0.997,1.0,1.0,3,"['COMSATS', 'NUST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST20538,50.3,86.1,19.8,58.52,0.959,0.977,0.932,2,"['FAST', 'NUST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST20539,39.3,70.8,21.4,48.32,1.0,0.999,0.955,3,"['NUST', 'FAST', 'UET']",Yes,NUST,Engineering,Sindh,7.0
ST20540,42.3,63.0,39.2,47.58,0.97,1.0,0.946,1,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20541,42.0,65.2,18.1,40.56,1.0,1.0,1.0,3,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST20542,57.7,82.9,19.9,60.22,1.0,1.0,0.828,1,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,GB,7.8
ST20543,34.7,90.9,30.9,62.04,0.834,1.0,1.0,2,"['GIKI', 'NUST', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST20544,37.2,96.8,38.0,61.2,0.913,0.982,1.0,3,"['FAST', 'NUST', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST20545,55.3,81.3,21.6,58.96,0.981,1.0,0.834,3,"['GIKI', 'NUST', 'UET']",Yes,GIKI,Engineering,Balochistan,7.8
ST20546,57.8,79.5,26.2,60.16,1.0,0.952,1.0,3,"['NUST', 'FAST', 'GIKI']",Yes,NUST,Engineering,GB,7.0
ST20547,53.4,71.5,19.4,53.84,1.0,1.0,0.932,1,"['NUST', 'UET', 'GIKI']",Yes,NUST,Engineering,GB,7.0
ST20548,28.1,90.6,34.7,60.67,1.0,0.841,0.999,2,"['COMSATS', 'NUST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST20549,31.1,81.9,15.1,53.3,0.963,0.854,0.876,1,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST20550,59.4,77.9,19.9,58.9,0.913,0.894,0.967,3,"['FAST', 'NUST', 'UET']",Yes,FAST,Engineering,Punjab,6.0
ST20551,36.7,81.7,17.7,50.9,1.0,1.0,1.0,3,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,GB,7.8
ST20552,40.8,91.5,36.7,65.33,1.0,0.795,0.992,2,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,Balochistan,7.0
ST20553,50.6,63.9,32.0,49.01,0.808,0.936,0.841,3,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20554,29.3,61.9,16.5,35.59,1.0,0.974,0.869,2,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST20555,29.2,56.0,36.9,41.66,0.716,0.931,0.987,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST20556,58.2,91.8,14.5,62.9,0.998,1.0,0.866,1,"['GIKI', 'NUST', 'UET']",Yes,UET,Engineering,KPK,6.5
ST20557,26.1,87.9,15.3,54.84,1.0,1.0,1.0,2,"['NUST', 'GIKI', 'COMSATS']",Yes,NUST,CS,Punjab,7.0
ST20558,51.3,92.5,27.3,67.1,1.0,0.88,0.996,1,"['COMSATS', 'NUST', 'FAST']",Yes,COMSATS,CS,Sindh,6.0
ST20559,31.5,80.8,15.5,52.95,1.0,0.952,0.842,1,"['COMSATS', 'GIKI', 'NUST']",Yes,NUST,CS,KPK,7.0
ST20560,46.6,67.2,28.8,46.69,1.0,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20561,48.5,78.8,16.3,57.21,1.0,0.892,0.925,3,"['COMSATS', 'GIKI', 'NUST']",Yes,NUST,CS,Sindh,7.0
ST20562,27.4,64.4,30.3,39.37,1.0,0.938,0.984,1,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20563,37.4,57.7,30.6,41.78,1.0,1.0,0.972,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST20564,55.4,77.6,32.1,55.07,0.94,0.947,0.877,2,['NUST'],Yes,NUST,Medicine,GB,7.0
ST20565,45.6,67.5,20.7,49.38,1.0,0.951,1.0,2,"['GIKI', 'UET', 'NUST']",Yes,UET,Engineering,Sindh,6.5
ST20566,24.3,95.9,22.2,59.68,0.99,1.0,0.83,1,"['FAST', 'NUST', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST20567,57.4,80.3,38.7,58.66,0.897,0.959,1.0,2,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST20568,46.6,92.7,24.0,60.52,1.0,1.0,0.951,1,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,Punjab,7.8
ST20569,26.3,55.9,27.3,37.06,0.994,0.94,0.769,1,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST20570,36.7,83.0,24.4,57.39,0.852,1.0,1.0,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST20571,58.0,89.4,29.5,64.86,0.902,0.988,1.0,2,"['FAST', 'UET', 'NUST']",Yes,FAST,Engineering,KPK,6.0
ST20572,41.9,77.9,15.7,51.06,0.825,1.0,1.0,1,"['FAST', 'NUST', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST20573,33.2,81.0,32.9,57.04,1.0,0.908,0.918,1,"['FAST', 'NUST', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST20574,31.1,79.5,24.5,53.98,1.0,1.0,0.91,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST20575,40.4,69.4,15.6,49.94,0.921,0.96,0.962,1,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,KPK,7.0
ST20576,43.0,90.5,24.2,62.99,1.0,0.971,0.935,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST20577,42.4,91.3,37.2,65.81,1.0,1.0,1.0,2,"['COMSATS', 'NUST', 'GIKI']",Yes,NUST,CS,Punjab,7.0
ST20578,59.8,97.7,23.2,67.64,1.0,0.979,1.0,2,"['FAST', 'NUST', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST20579,48.1,87.4,20.2,58.24,1.0,0.897,0.977,2,"['NUST', 'GIKI', 'UET']",Yes,UET,Engineering,Balochistan,6.5
ST20580,34.3,82.6,25.4,56.67,1.0,0.959,1.0,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST20581,59.7,87.3,23.4,63.48,0.976,0.906,1.0,2,"['NUST', 'UET', 'FAST']",Yes,NUST,Engineering,KPK,7.0
ST20582,51.8,72.8,19.4,53.72,1.0,1.0,0.996,1,"['GIKI', 'FAST', 'NUST']",Yes,GIKI,Engineering,Sindh,7.8
ST20583,46.6,49.0,38.7,44.28,0.857,0.907,1.0,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST20584,42.5,78.9,25.7,53.7,0.98,1.0,0.945,2,"['FAST', 'NUST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST20585,52.5,80.9,37.2,60.8,1.0,0.8,0.966,2,"['UET', 'GIKI', 'NUST']",Yes,UET,Engineering,GB,6.5
ST20586,33.3,76.7,35.4,55.42,1.0,0.912,1.0,1,"['NUST', 'COMSATS', 'FAST']",Yes,FAST,CS,KPK,6.0
ST20587,41.2,57.2,23.9,40.81,1.0,1.0,0.983,2,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20588,43.8,90.8,29.8,59.8,1.0,0.995,1.0,2,"['NUST', 'UET', 'FAST']",Yes,NUST,Engineering,KPK,7.0
ST20589,28.6,87.7,23.5,57.13,0.908,1.0,0.895,2,"['COMSATS', 'NUST', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST20590,48.9,76.6,32.3,56.66,0.982,1.0,0.96,2,"['NUST', 'FAST', 'UET']",Yes,NUST,Engineering,Punjab,7.0
ST20591,40.0,65.5,21.0,41.95,0.985,1.0,0.939,2,['NUST'],Yes,NUST,Medicine,GB,7.0
ST20592,38.4,82.9,29.2,58.81,1.0,0.91,1.0,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Balochistan,7.8
ST20593,56.2,68.8,20.9,54.18,0.888,0.91,1.0,2,"['UET', 'NUST', 'GIKI']",Yes,NUST,Engineering,Sindh,7.0
ST20594,31.4,53.5,21.1,35.02,0.97,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST20595,43.5,90.4,25.6,63.37,1.0,0.939,0.829,3,"['NUST', 'FAST', 'GIKI']",Yes,NUST,CS,Sindh,7.0
ST20596,23.0,38.8,34.5,33.13,0.989,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20597,33.2,75.3,22.8,52.17,0.996,0.964,1.0,1,"['COMSATS', 'NUST', 'FAST']",Yes,COMSATS,CS,Sindh,6.0
ST20598,42.5,71.7,38.4,50.03,1.0,1.0,0.847,2,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20599,60.0,67.0,15.8,53.96,1.0,1.0,1.0,2,"['UET', 'FAST', 'NUST']",Yes,UET,Engineering,Balochistan,6.5
ST20600,48.9,87.4,28.6,64.09,0.9,1.0,1.0,1,"['COMSATS', 'NUST', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST20601,53.0,94.7,16.6,66.57,1.0,1.0,0.973,2,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,Balochistan,7.0
ST20602,37.2,82.0,21.3,56.42,1.0,0.907,1.0,3,"['FAST', 'GIKI', 'NUST']",Yes,GIKI,CS,GB,7.8
ST20603,57.3,89.5,15.5,61.82,1.0,0.906,1.0,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST20604,42.7,65.8,17.2,41.98,1.0,1.0,0.964,1,['NUST'],Yes,NUST,Medicine,GB,7.0
ST20605,55.8,68.8,24.6,54.76,1.0,0.931,0.939,3,"['NUST', 'FAST', 'UET']",Yes,FAST,Engineering,GB,6.0
ST20606,30.1,37.1,27.8,31.63,0.838,0.869,1.0,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST20607,44.0,77.6,18.1,55.62,0.996,1.0,1.0,1,"['GIKI', 'NUST', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST20608,47.2,68.9,33.4,49.57,0.976,0.966,1.0,3,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST20609,43.6,79.6,35.8,52.06,1.0,1.0,0.854,2,['NUST'],Yes,NUST,Medicine,GB,7.0
ST20610,29.6,83.7,36.4,58.01,1.0,0.968,1.0,3,"['FAST', 'NUST', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST20611,35.6,70.9,19.3,46.46,0.876,0.821,1.0,3,"['UET', 'FAST', 'NUST']",Yes,FAST,Engineering,Punjab,6.0
ST20612,47.8,89.7,18.5,62.89,1.0,0.99,1.0,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Sindh,7.8
ST20613,53.9,54.4,17.4,39.48,1.0,0.933,0.999,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST20614,31.8,65.3,20.3,42.9,0.84,1.0,0.9,2,"['GIKI', 'NUST', 'UET']",Yes,GIKI,Engineering,Sindh,7.8
ST20615,38.6,68.3,20.9,49.91,1.0,1.0,0.953,2,"['NUST', 'GIKI', 'FAST']",Yes,NUST,CS,GB,7.0
ST20616,53.7,86.0,34.6,62.8,0.929,1.0,0.887,2,"['UET', 'GIKI', 'NUST']",Yes,UET,Engineering,Sindh,6.5
ST20617,40.1,93.4,29.0,59.2,0.957,1.0,1.0,1,"['NUST', 'FAST', 'GIKI']",Yes,NUST,Engineering,Sindh,7.0
ST20618,47.7,66.9,20.6,49.96,0.987,1.0,1.0,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Sindh,6.0
ST20619,46.0,63.8,31.0,46.84,0.984,1.0,0.855,2,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20620,49.5,69.5,18.8,51.36,0.972,1.0,1.0,3,"['FAST', 'UET', 'NUST']",Yes,UET,Engineering,Balochistan,6.5
ST20621,48.1,46.0,23.0,37.33,1.0,1.0,0.955,1,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST20622,45.9,88.0,20.3,57.62,1.0,1.0,1.0,3,"['NUST', 'FAST', 'GIKI']",Yes,NUST,Engineering,KPK,7.0
ST20623,30.8,81.4,18.3,42.23,0.805,1.0,0.961,1,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST20624,38.5,97.9,21.3,64.76,0.909,0.999,0.826,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Balochistan,7.8
ST20625,48.7,81.9,16.7,55.58,0.995,1.0,1.0,1,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,KPK,7.8
ST20626,46.6,90.6,27.6,64.8,1.0,0.941,0.902,3,"['NUST', 'FAST', 'GIKI']",Yes,NUST,CS,Punjab,7.0
ST20627,34.3,67.1,23.0,40.75,1.0,1.0,1.0,2,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST20628,34.7,97.6,27.8,64.77,0.998,0.909,1.0,1,"['GIKI', 'NUST', 'FAST']",Yes,GIKI,CS,Punjab,7.8
ST20629,29.4,93.0,27.1,60.74,1.0,1.0,0.975,3,"['FAST', 'GIKI', 'NUST']",Yes,GIKI,CS,Sindh,7.8
