student_id,physics_marks,math_marks,english_marks,average_marks,time_physics_pct,time_math_pct,time_english_pct,number_of_attempts,university_choices,admission_status,admitted_university,preferred_field,region_preference,university_difficulty_index
ST20968,54.0,89.5,29.8,66.91,1.0,0.777,0.97,2,"['NUST', 'GIKI', 'FAST']",Yes,NUST,CS,KPK,7.0
ST20969,26.4,60.5,29.0,39.38,0.939,0.88,0.919,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20970,47.5,99.9,15.7,67.34,1.0,0.896,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST20971,31.6,87.0,37.7,60.52,1.0,1.0,1.0,3,"['COMSATS', 'NUST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST20972,43.0,79.5,23.5,53.7,0.94,1.0,1.0,2,"['FAST', 'NUST', 'GIKI']",Yes,FAST,Engineering,Sindh,6.0
ST20973,40.0,62.7,34.8,45.25,0.906,1.0,1.0,2,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST20974,34.7,94.2,36.1,58.78,1.0,0.884,0.919,1,"['UET', 'GIKI', 'NUST']",Yes,UET,Engineering,GB,6.5
ST20975,54.9,78.1,38.2,60.84,1.0,0.888,0.819,3,"['UET', 'NUST', 'GIKI']",Yes,NUST,Engineering,Sindh,7.0
ST20976,40.5,75.6,39.2,52.26,1.0,1.0,0.894,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20977,53.5,76.8,19.2,58.29,1.0,0.857,1.0,3,"['NUST', 'GIKI', 'FAST']",Yes,NUST,CS,KPK,7.0
ST20978,44.1,66.4,26.7,49.54,0.963,0.874,0.831,3,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,Balochistan,7.8
ST20979,57.2,90.4,18.5,66.06,1.0,0.916,0.96,2,"['COMSATS', 'NUST', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST20980,50.3,84.4,18.9,57.66,1.0,1.0,0.868,3,"['NUST', 'GIKI', 'UET']",Yes,NUST,Engineering,GB,7.0
ST20981,33.7,64.6,31.5,42.31,1.0,1.0,1.0,2,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20982,38.9,90.9,23.9,61.9,1.0,1.0,1.0,3,"['COMSATS', 'NUST', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST20983,49.3,98.4,30.9,58.51,0.99,0.942,1.0,1,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20984,32.3,86.9,16.1,56.36,0.949,0.955,1.0,2,"['COMSATS', 'GIKI', 'NUST']",Yes,NUST,CS,Sindh,7.0
ST20985,27.4,51.8,31.2,37.46,0.782,0.905,0.816,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20986,51.4,84.7,28.2,63.41,1.0,0.978,1.0,1,"['FAST', 'COMSATS', 'NUST']",Yes,FAST,CS,KPK,6.0
ST20987,37.5,58.2,35.7,44.03,1.0,0.998,1.0,2,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST20988,42.2,76.0,39.6,52.99,0.9,0.951,0.919,3,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST20989,51.4,68.9,38.9,52.9,0.973,1.0,0.954,1,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST20990,32.2,76.6,35.1,48.9,0.98,0.878,1.0,3,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST20991,30.6,94.7,16.0,59.73,1.0,0.877,0.927,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Punjab,6.0
ST20992,37.8,90.3,38.7,64.23,0.842,0.967,0.968,1,"['NUST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST20993,55.7,61.8,27.4,49.04,0.983,1.0,1.0,3,['NUST'],Yes,NUST,Medicine,GB,7.0
ST20994,50.5,65.2,27.1,47.89,0.898,0.961,0.936,2,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST20995,38.8,93.3,20.8,62.45,0.86,0.985,0.915,1,"['COMSATS', 'GIKI', 'NUST']",Yes,COMSATS,CS,Sindh,6.0
ST20996,30.9,82.5,19.2,54.36,0.878,0.92,0.973,3,"['NUST', 'FAST', 'COMSATS']",Yes,NUST,CS,GB,7.0
ST20997,36.1,78.9,34.0,52.8,0.99,1.0,1.0,2,"['FAST', 'UET', 'NUST']",Yes,FAST,Engineering,Balochistan,6.0
ST20998,49.1,71.0,17.2,51.48,1.0,0.878,1.0,2,"['UET', 'GIKI', 'NUST']",Yes,UET,Engineering,Punjab,6.5
ST20999,37.0,94.1,26.2,63.39,0.967,1.0,1.0,3,"['GIKI', 'COMSATS', 'NUST']",Yes,GIKI,CS,KPK,7.8
ST21000,49.5,99.0,20.3,68.41,0.953,0.926,1.0,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST21001,21.2,95.7,26.7,59.55,0.904,1.0,0.982,1,"['COMSATS', 'FAST', 'NUST']",Yes,FAST,CS,GB,6.0
ST21002,42.4,79.5,14.2,51.6,1.0,1.0,0.851,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST21003,44.5,98.6,30.3,68.71,1.0,1.0,1.0,2,"['GIKI', 'NUST', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST21004,36.9,77.9,25.3,55.08,1.0,0.799,0.966,2,"['COMSATS', 'FAST', 'NUST']",Yes,FAST,CS,Balochistan,6.0
ST21005,51.4,88.3,18.9,63.35,1.0,0.966,0.851,3,"['NUST', 'COMSATS', 'FAST']",Yes,NUST,CS,Balochistan,7.0
ST21006,24.8,74.0,23.6,49.16,0.998,1.0,0.988,1,"['NUST', 'COMSATS', 'FAST']",Yes,FAST,CS,GB,6.0
ST21007,48.3,89.8,21.3,59.5,0.983,1.0,0.994,1,"['GIKI', 'NUST', 'UET']",Yes,NUST,Engineering,GB,7.0
ST21008,39.9,69.9,15.0,46.92,1.0,0.879,0.922,2,"['UET', 'NUST', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST21009,55.0,92.9,20.0,63.16,0.969,1.0,0.874,3,"['NUST', 'UET', 'GIKI']",Yes,NUST,Engineering,GB,7.0
ST21010,29.1,84.7,34.2,57.92,0.977,0.876,1.0,1,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,GB,7.0
ST21011,42.4,87.4,16.3,55.18,1.0,0.956,0.988,2,"['NUST', 'GIKI', 'UET']",Yes,NUST,Engineering,Balochistan,7.0
ST21012,40.7,79.9,29.6,49.13,1.0,1.0,1.0,2,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST21013,28.2,75.1,28.6,51.73,0.908,0.936,1.0,1,"['NUST', 'FAST', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST21014,51.7,63.3,33.3,49.66,1.0,0.927,1.0,1,['NUST'],Yes,NUST,Medicine,GB,7.0
ST21015,36.6,43.3,36.1,38.75,0.971,1.0,0.873,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST21016,43.9,62.4,27.5,48.02,1.0,0.967,1.0,1,"['GIKI', 'FAST', 'NUST']",Yes,FAST,Engineering,Balochistan,6.0
ST21017,31.7,64.6,32.8,41.9,1.0,0.931,0.827,1,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST21018,43.5,94.7,22.4,59.76,1.0,0.943,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Sindh,6.5
ST21019,53.6,72.5,36.9,54.26,1.0,0.976,0.978,3,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST21020,34.7,58.6,29.9,41.14,1.0,1.0,0.983,2,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST21021,34.7,50.8,35.5,40.66,1.0,0.906,0.923,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST21022,51.4,55.7,33.2,45.62,1.0,1.0,0.996,3,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST21023,44.9,70.1,20.4,52.6,0.967,1.0,1.0,1,"['NUST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,KPK,6.0
ST21024,59.0,87.5,16.8,61.96,1.0,0.974,1.0,1,"['NUST', 'FAST', 'GIKI']",Yes,NUST,Engineering,KPK,7.0
ST21025,22.0,54.3,36.7,39.18,0.925,0.853,0.951,2,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST21026,49.9,70.8,37.5,57.87,1.0,1.0,0.998,2,"['COMSATS', 'FAST', 'NUST']",Yes,COMSATS,CS,Sindh,6.0
ST21027,22.5,83.2,29.5,54.25,0.966,1.0,1.0,1,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,KPK,7.0
ST21028,58.3,82.5,35.8,63.48,0.942,1.0,0.924,3,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,GB,7.8
ST21029,56.8,73.6,16.9,55.54,1.0,0.893,1.0,3,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Balochistan,7.8
ST21030,49.7,74.1,14.6,52.44,0.999,0.986,1.0,1,"['GIKI', 'NUST', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST21031,38.7,86.1,30.5,56.02,0.976,1.0,0.921,2,"['GIKI', 'NUST', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST21032,52.8,73.8,32.8,53.1,0.989,0.879,0.905,3,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST21033,45.7,81.5,19.0,54.68,1.0,0.808,1.0,1,"['FAST', 'NUST', 'GIKI']",Yes,FAST,Engineering,Sindh,6.0
ST21034,55.1,72.4,23.7,50.87,1.0,1.0,0.913,1,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST21035,36.7,89.9,23.7,60.7,1.0,0.967,1.0,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,GB,6.0
ST21036,38.0,88.7,20.7,59.89,1.0,0.998,1.0,2,"['COMSATS', 'FAST', 'NUST']",Yes,COMSATS,CS,Sindh,6.0
ST21037,21.4,90.1,25.0,56.47,0.882,1.0,1.0,3,"['GIKI', 'NUST', 'COMSATS']",Yes,NUST,CS,Punjab,7.0
ST21038,39.4,80.5,28.2,57.71,0.94,1.0,0.96,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST21039,47.1,83.8,21.6,56.68,1.0,0.758,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Sindh,6.0
ST21040,23.8,77.0,31.1,51.86,0.953,1.0,0.966,3,"['GIKI', 'COMSATS', 'NUST']",Yes,GIKI,CS,Balochistan,7.8
ST21041,32.8,96.7,21.2,62.43,1.0,0.864,0.942,1,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,GB,7.0
ST21042,41.3,67.2,16.2,46.64,0.791,0.945,1.0,1,"['UET', 'GIKI', 'NUST']",Yes,GIKI,Engineering,Punjab,7.8
ST21043,41.1,90.1,25.8,57.64,1.0,1.0,0.895,2,"['FAST', 'NUST', 'UET']",Yes,FAST,Engineering,KPK,6.0
ST21044,46.5,68.1,32.6,48.81,1.0,1.0,1.0,1,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST21045,32.3,90.3,39.7,62.78,1.0,1.0,0.932,3,"['COMSATS', 'GIKI', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST21046,55.2,68.5,27.4,48.74,0.965,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST21047,37.1,50.6,28.6,38.42,1.0,0.785,0.917,2,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST21048,47.2,98.4,28.5,63.94,1.0,1.0,1.0,3,"['NUST', 'FAST', 'UET']",Yes,NUST,Engineering,GB,7.0
ST21049,32.4,95.4,27.6,62.94,0.949,0.88,1.0,3,"['NUST', 'FAST', 'COMSATS']",Yes,NUST,CS,KPK,7.0
ST21050,56.1,75.3,38.1,60.18,1.0,1.0,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST21051,54.1,83.9,26.7,60.54,1.0,0.859,1.0,3,"['NUST', 'GIKI', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST21052,27.5,88.7,32.3,59.06,0.904,1.0,0.861,2,"['FAST', 'COMSATS', 'NUST']",Yes,FAST,CS,Sindh,6.0
ST21053,44.1,82.1,18.9,58.06,0.903,1.0,0.993,2,"['GIKI', 'FAST', 'NUST']",Yes,GIKI,CS,Punjab,7.8
ST21054,46.2,71.2,39.7,52.35,1.0,0.822,1.0,3,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST21055,57.8,90.6,27.0,64.76,0.836,1.0,0.936,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Balochistan,7.8
ST21056,31.6,88.7,34.8,60.79,0.957,1.0,1.0,3,"['COMSATS', 'FAST', 'NUST']",Yes,COMSATS,CS,GB,6.0
ST21057,30.3,84.7,38.2,59.08,0.937,0.906,0.914,3,"['NUST', 'GIKI', 'FAST']",Yes,GIKI,CS,Punjab,7.8
ST21058,33.1,90.2,34.8,61.99,1.0,1.0,1.0,3,"['FAST', 'NUST', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST21059,55.3,78.7,17.7,57.14,0.933,0.903,0.903,1,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST21060,55.2,81.4,14.6,57.56,0.837,0.932,1.0,2,"['NUST', 'GIKI', 'FAST']",Yes,GIKI,Engineering,Balochistan,7.8
ST21061,44.9,88.8,22.5,62.37,0.734,0.941,1.0,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Punjab,6.0
ST21062,58.4,74.8,36.9,56.87,1.0,0.847,0.978,2,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST21063,54.3,89.9,17.6,61.2,0.966,1.0,0.988,2,"['UET', 'NUST', 'GIKI']",Yes,NUST,Engineering,Punjab,7.0
ST21064,48.3,53.3,30.1,44.34,1.0,1.0,1.0,2,['NUST'],Yes,NUST,Medicine,GB,7.0
ST21065,36.8,89.5,16.4,59.07,0.99,0.99,1.0,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST21066,37.2,89.7,31.7,62.35,1.0,1.0,0.896,3,"['GIKI', 'NUST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST21067,54.4,97.2,20.3,68.98,0.946,0.939,1.0,3,"['FAST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST21068,44.4,99.7,24.1,67.99,1.0,1.0,1.0,1,"['FAST', 'GIKI', 'NUST']",Yes,FAST,CS,Punjab,6.0
ST21069,49.8,82.1,25.0,57.76,0.906,1.0,0.869,3,"['GIKI', 'FAST', 'NUST']",Yes,GIKI,Engineering,Punjab,7.8
ST21070,54.9,95.0,30.8,70.13,1.0,1.0,0.915,1,"['COMSATS', 'FAST', 'NUST']",Yes,COMSATS,CS,KPK,6.0
ST21071,46.7,86.3,27.9,62.74,0.948,0.972,0.934,3,"['NUST', 'COMSATS', 'GIKI']",Yes,NUST,CS,Sindh,7.0
ST21072,41.1,93.5,23.2,63.72,0.894,1.0,0.808,3,"['FAST', 'GIKI', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST21073,48.0,90.5,14.8,62.61,1.0,1.0,0.922,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST21074,53.5,58.2,27.3,47.05,1.0,1.0,0.978,2,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST21075,28.0,84.9,30.8,57.01,0.837,1.0,1.0,1,"['COMSATS', 'NUST', 'GIKI']",Yes,NUST,CS,Sindh,7.0
ST21076,34.7,93.1,23.9,61.74,1.0,1.0,0.983,3,"['COMSATS', 'GIKI', 'NUST']",Yes,COMSATS,CS,GB,6.0
ST21077,33.3,66.9,24.0,40.59,0.975,0.801,0.976,2,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST21078,57.8,62.0,26.1,53.14,1.0,0.978,0.82,1,"['FAST', 'GIKI', 'NUST']",Yes,FAST,Engineering,Balochistan,6.0
ST21079,24.4,97.1,24.7,60.81,0.801,1.0,1.0,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Sindh,7.8
ST21080,43.0,69.2,23.1,49.5,0.982,1.0,0.955,1,"['FAST', 'UET', 'NUST']",Yes,NUST,Engineering,Balochistan,7.0
ST21081,55.5,81.1,22.3,59.1,1.0,1.0,0.951,1,"['NUST', 'UET', 'GIKI']",Yes,GIKI,Engineering,GB,7.8
ST21082,42.7,78.1,16.2,51.56,0.91,0.955,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST21083,40.0,80.9,32.7,58.99,0.959,0.929,0.906,3,"['COMSATS', 'GIKI', 'NUST']",Yes,GIKI,CS,Balochistan,7.8
ST21084,43.7,61.3,23.0,46.6,1.0,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST21085,56.8,89.9,23.0,63.28,0.812,0.919,1.0,3,"['FAST', 'UET', 'NUST']",Yes,FAST,Engineering,GB,6.0
ST21086,41.7,78.1,32.6,58.08,1.0,1.0,0.904,2,"['GIKI', 'NUST', 'COMSATS']",Yes,GIKI,CS,Balochistan,7.8
ST21087,46.0,76.3,15.0,51.92,1.0,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST21088,39.5,82.7,33.5,59.9,0.913,0.877,0.932,3,"['COMSATS', 'NUST', 'GIKI']",Yes,NUST,CS,KPK,7.0
ST21089,46.0,95.4,21.1,65.72,0.882,1.0,1.0,3,"['FAST', 'GIKI', 'NUST']",Yes,FAST,CS,KPK,6.0
ST21090,27.5,61.0,28.0,39.42,1.0,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST21091,29.1,97.6,29.7,63.47,0.87,1.0,0.916,1,"['GIKI', 'NUST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST21092,29.4,91.8,25.3,59.78,0.994,1.0,1.0,2,"['NUST', 'FAST', 'GIKI']",Yes,NUST,CS,Punjab,7.0
ST21093,40.7,66.0,14.2,48.05,1.0,0.981,1.0,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST21094,46.4,98.1,22.4,62.28,0.99,0.949,0.948,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST21095,38.4,86.3,34.9,61.65,0.924,0.993,0.899,2,"['COMSATS', 'NUST', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST21096,40.7,78.1,39.9,53.47,1.0,1.0,1.0,3,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST21097,51.9,84.8,39.0,57.9,1.0,0.827,0.967,3,['NUST'],Yes,NUST,Medicine,GB,7.0
ST21098,36.8,52.8,16.4,34.24,0.844,0.913,1.0,1,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST21099,42.1,75.7,24.6,52.04,0.957,0.99,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST21100,39.6,88.8,21.0,55.56,1.0,0.916,0.992,2,"['NUST', 'FAST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST21101,40.4,82.1,21.4,53.28,1.0,1.0,1.0,1,"['FAST', 'NUST', 'UET']",Yes,NUST,Engineering,Sindh,7.0
ST21102,38.6,60.2,40.0,46.72,0.944,1.0,0.999,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST21103,46.2,61.9,16.1,41.88,0.844,0.952,1.0,1,['NUST'],Yes,NUST,Medicine,Punjab,7.0
ST21104,48.5,73.5,17.0,52.2,0.913,1.0,1.0,3,"['NUST', 'UET', 'GIKI']",Yes,UET,Engineering,Balochistan,6.5
ST21105,55.7,87.8,17.3,60.86,0.976,1.0,1.0,2,"['NUST', 'FAST', 'UET']",Yes,NUST,Engineering,Balochistan,7.0
ST21106,33.1,94.2,17.4,54.4,1.0,1.0,0.959,2,"['NUST', 'FAST', 'UET']",Yes,UET,Engineering,Balochistan,6.5
ST21107,45.8,90.6,39.7,62.5,0.974,1.0,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,GIKI,Engineering,Sindh,7.8
ST21108,35.7,74.0,28.5,53.41,1.0,0.851,0.966,1,"['NUST', 'FAST', 'COMSATS']",Yes,NUST,CS,Balochistan,7.0
ST21109,46.0,72.0,28.3,52.86,0.961,1.0,1.0,1,"['FAST', 'UET', 'GIKI']",Yes,UET,Engineering,Punjab,6.5
ST21110,32.7,85.4,23.2,57.15,0.994,0.985,1.0,3,"['COMSATS', 'NUST', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST21111,56.4,72.9,14.0,54.52,0.779,0.959,1.0,3,"['GIKI', 'UET', 'NUST']",Yes,UET,Engineering,Balochistan,6.5
ST21112,40.0,54.2,36.0,43.37,1.0,0.83,0.983,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST21113,43.8,88.3,17.6,60.81,0.828,1.0,0.981,2,"['GIKI', 'FAST', 'NUST']",Yes,GIKI,CS,KPK,7.8
ST21114,36.8,72.9,31.7,53.83,0.961,0.914,1.0,1,"['NUST', 'COMSATS', 'FAST']",Yes,NUST,CS,GB,7.0
ST21115,37.9,87.3,35.9,57.26,0.957,1.0,1.0,3,"['UET', 'GIKI', 'NUST']",Yes,UET,Engineering,KPK,6.5
ST21116,50.6,65.1,39.8,51.71,0.981,0.924,1.0,3,['NUST'],Yes,NUST,Medicine,KPK,7.0
ST21117,53.5,82.5,19.3,58.26,0.952,1.0,0.894,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST21118,32.7,88.0,19.3,57.67,0.797,1.0,1.0,1,"['FAST', 'GIKI', 'NUST']",Yes,FAST,CS,KPK,6.0
ST21119,60.0,91.5,29.2,69.59,1.0,1.0,0.869,3,"['GIKI', 'COMSATS', 'NUST']",Yes,GIKI,CS,Sindh,7.8
ST21120,53.0,95.7,14.5,62.38,1.0,1.0,0.804,1,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Balochistan,6.5
ST21121,53.5,83.7,15.5,61.0,1.0,0.865,1.0,2,"['NUST', 'COMSATS', 'FAST']",Yes,NUST,CS,Sindh,7.0
ST21122,49.9,86.5,30.1,60.58,1.0,0.999,1.0,2,"['GIKI', 'FAST', 'NUST']",Yes,GIKI,Engineering,Sindh,7.8
ST21123,53.8,96.6,22.2,64.6,0.921,0.93,0.995,3,"['GIKI', 'NUST', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST21124,54.4,97.5,30.1,66.78,1.0,1.0,1.0,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST21125,27.6,83.8,19.7,54.12,0.966,0.801,1.0,2,"['COMSATS', 'GIKI', 'NUST']",Yes,NUST,CS,Punjab,7.0
ST21126,46.1,78.8,18.4,53.64,0.999,0.857,1.0,1,"['UET', 'NUST', 'GIKI']",Yes,NUST,Engineering,Balochistan,7.0
ST21127,45.7,74.7,25.6,53.28,1.0,0.918,0.912,2,"['NUST', 'FAST', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST21128,38.7,62.5,14.6,43.4,1.0,1.0,1.0,1,"['FAST', 'GIKI', 'UET']",Yes,GIKI,Engineering,Punjab,7.8
ST21129,50.2,75.6,21.6,54.64,1.0,1.0,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST21130,48.0,95.3,35.8,58.53,1.0,1.0,1.0,3,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST21131,47.9,98.6,18.6,67.39,1.0,1.0,1.0,3,"['NUST', 'FAST', 'GIKI']",Yes,NUST,CS,Punjab,7.0
ST21132,45.7,69.1,17.2,49.36,0.936,1.0,1.0,1,"['GIKI', 'NUST', 'FAST']",Yes,FAST,Engineering,GB,6.0
ST21133,59.9,85.4,26.2,63.36,0.871,1.0,0.976,3,"['NUST', 'FAST', 'GIKI']",Yes,NUST,Engineering,KPK,7.0
ST21134,48.4,73.2,25.3,53.7,1.0,0.976,0.837,2,"['FAST', 'UET', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST21135,30.9,79.9,31.5,55.52,1.0,0.925,0.924,2,"['COMSATS', 'FAST', 'GIKI']",Yes,GIKI,CS,GB,7.8
ST21136,50.5,91.6,29.9,62.82,0.961,1.0,0.968,1,"['FAST', 'NUST', 'GIKI']",Yes,NUST,Engineering,Punjab,7.0
ST21137,44.8,89.2,27.0,63.44,1.0,1.0,1.0,2,"['GIKI', 'COMSATS', 'NUST']",Yes,GIKI,CS,Balochistan,7.8
ST21138,49.0,95.8,19.8,61.88,0.896,1.0,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,KPK,7.8
ST21139,45.9,74.1,18.2,51.64,0.997,0.971,1.0,1,"['UET', 'GIKI', 'NUST']",Yes,GIKI,Engineering,Balochistan,7.8
ST21140,45.7,69.4,14.1,48.86,1.0,1.0,0.965,1,"['FAST', 'GIKI', 'NUST']",Yes,GIKI,Engineering,KPK,7.8
ST21141,49.1,86.5,35.0,56.09,0.949,0.982,0.86,3,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST21142,47.9,52.3,35.8,45.59,0.893,1.0,0.964,2,['NUST'],Yes,NUST,Medicine,GB,7.0
ST21143,43.6,90.1,30.0,64.13,1.0,1.0,1.0,1,"['FAST', 'NUST', 'GIKI']",Yes,FAST,CS,KPK,6.0
ST21144,51.3,77.2,20.8,55.56,0.909,1.0,0.775,3,"['FAST', 'UET', 'GIKI']",Yes,GIKI,Engineering,GB,7.8
ST21145,55.4,87.8,24.3,62.14,0.88,0.979,1.0,3,"['GIKI', 'NUST', 'UET']",Yes,GIKI,Engineering,Sindh,7.8
ST21146,59.7,75.5,26.1,60.88,1.0,1.0,1.0,3,"['FAST', 'COMSATS', 'NUST']",Yes,FAST,CS,KPK,6.0
ST21147,44.4,90.7,20.4,58.12,1.0,1.0,0.872,3,"['UET', 'NUST', 'FAST']",Yes,UET,Engineering,KPK,6.5
ST21148,41.8,77.9,23.1,52.5,1.0,0.856,0.827,1,"['FAST', 'NUST', 'UET']",Yes,UET,Engineering,KPK,6.5
ST21149,53.4,81.1,16.0,57.0,1.0,1.0,0.947,2,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST21150,38.5,74.4,20.9,52.93,1.0,1.0,1.0,2,"['GIKI', 'FAST', 'COMSATS']",Yes,FAST,CS,KPK,6.0
ST21151,56.0,99.3,14.2,64.96,0.972,1.0,0.91,1,"['UET', 'NUST', 'GIKI']",Yes,UET,Engineering,Balochistan,6.5
ST21152,56.4,88.1,29.1,63.62,0.874,1.0,1.0,3,"['UET', 'NUST', 'FAST']",Yes,UET,Engineering,KPK,6.5
ST21153,33.7,67.4,24.2,45.28,1.0,1.0,1.0,3,"['NUST', 'UET', 'GIKI']",Yes,GIKI,Engineering,KPK,7.8
ST21154,43.4,73.1,33.4,49.31,0.953,1.0,0.942,2,['NUST'],Yes,NUST,Medicine,Sindh,7.0
ST21155,54.3,77.4,30.9,54.21,0.995,0.994,0.972,3,['NUST'],Yes,NUST,Medicine,GB,7.0
ST21156,32.7,67.1,36.1,44.04,0.884,0.957,0.887,1,['NUST'],Yes,NUST,Medicine,Balochistan,7.0
ST21157,55.4,73.1,24.1,56.22,1.0,0.878,1.0,3,"['GIKI', 'UET', 'NUST']",Yes,GIKI,Engineering,Sindh,7.8
